,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no
22594,154323,241205018,81,110,앞말,233001127,36282.0
22595,154324,241205018,81,111,새터말,233000665,36276.0
22596,154325,241205018,81,112,괘랑2리.차운혁충신정려문,233001126,36274.0
22597,154326,241205018,81,113,빼골,233001125,36260.0
22598,154327,241205018,81,114,왕재고개,233000664,36254.0
22599,154328,241205018,81,115,정남파출소,233001124,36243.0
22600,154329,241205018,81,116,정남농협,233000663,36234.0
22601,154330,241205018,81,117,정남도서관,233001582,36698.0
22602,154331,241205018,81,118,정남초등학교,233000661,36237.0
22603,154332,241205018,81,119,신리사거리,233000375,55622.0
22604,154333,241205018,81,120,신리앞,233001818,37859.0
22605,154334,241205018,81,121,정남행정복합센터,233002123,55097.0
22606,154335,241205018,81,122,문학리,233001221,36790.0
22607,154336,241205018,81,123,문학1리,233000612,36739.0
22608,154337,241205018,81,124,문학주유소,233001605,37652.0
22609,154338,241205018,81,125,효원납골공원,233001819,37860.0
22610,154339,241205018,81,126,동오리종점,233001820,37861.0
22611,154340,241205018,81,127,동오사거리,233000635,37323.0
22612,154341,241205018,81,128,관리입구,233000634,37318.0
22613,154342,241205018,81,129,관리고개,233001020,37310.0
22614,154343,241205018,81,130,백토리상공회의소,233001389,37545.0
22615,154344,241205018,81,131,행정리,233001022,37303.0
22616,154345,241205018,81,132,상록하늘채,233001956,37957.0
22617,154346,241205018,81,133,향남홈플러스,233002360,55252.0
22618,154347,241205018,81,134,향남환승터미널,233002102,37287.0
22619,154348,241205018,81,135,화성종합경기타운사거리,233002100,55079.0
22620,154349,241205018,81,136,KEB하나은행발안지점,233001934,37940.0
22621,154350,241205018,81,137,발안초등학교,233000632,37464.0
22622,154351,241205018,81,138,향남읍행정복지센터,233001023,37289.0
22623,154352,241205018,81,139,화성소방서.향남홈플러스,233001955,37991.0
22624,154353,241205018,81,140,에일린의뜰,233002103,55084.0
22625,154354,241205018,81,141,단독주택단지,233002105,55085.0
22626,154355,241205018,81,142,방축리,233001109,37280.0
22627,154356,241205018,81,143,향남주공1.2단지,233002411,55286.0
22628,154357,241205018,81,144,향남주공1단지,233001590,55728.0
22629,154358,241205018,81,145,향남부영3단지,233002413,55288.0
22630,154359,241205018,81,146,향남부영7.롯데씨네마,233002414,55289.0
22631,154360,241205018,81,147,향남모아8단지,233002478,55319.0
22632,154361,241205018,81,148,향남부영9단지,233002407,55283.0
22633,154362,241205018,81,149,향남부영10.11단지,233002408,55284.0
22634,154363,241205019,333,1,그린피아호텔,233000608,36228.0
22635,154364,241205019,333,2,남산공단입구,233000607,36246.0
22636,154365,241205019,333,3,편의점,233002535,55448.0
22637,154366,241205019,333,4,수원과학대학,233000912,36213.0
22638,154367,241205019,333,5,보통2리,233000606,36196.0
22639,154368,241205019,333,6,보통3리,233002094,55365.0
22640,154369,241205019,333,7,관항2리,233000605,36203.0
22641,154370,241205019,333,8,괘랑리,233002986,55451.0
22642,154371,241205019,333,9,정남농협,233000663,36234.0
22643,154372,241205019,333,10,정남도서관,233001582,36698.0
22644,154373,241205019,333,11,정남행정복합센터,233002122,55094.0
22645,154374,241205019,333,12,정남초등학교,233001549,36696.0
22646,154375,241205019,333,13,보건지소앞,233001217,55695.0
22647,154376,241205019,333,14,용수리,233000636,36280.0
22648,154377,241205019,333,15,소방서,233000378,55624.0
22649,154378,241205019,333,16,고지리,233001308,36284.0
22650,154379,241205019,333,17,고지리,233000053,36286.0
22651,154380,241205019,333,18,금복리,233000052,36296.0
22652,154381,241205019,333,19,정림보건진료소,233002270,37775.0
22653,154382,241205019,333,20,망월리,233000051,36303.0
22654,154383,241205019,333,21,제기리.양지말,233000050,36310.0
22655,154384,241205019,333,22,음양1리,233000049,36316.0
22656,154385,241205019,333,23,덕절3리,233000048,36329.0
22657,154386,241205019,333,24,덕절2리,233000047,36335.0
22658,154387,241205019,333,25,벌음동,223000064,24017.0
22659,154388,241205019,333,26,신동아아파트입구,223000063,24018.0
22660,154389,241205019,333,27,탑동입구.이림아파트,223000083,24029.0
22661,154390,241205019,333,28,한라.이림아파트,223000129,24030.0
22662,154391,241205019,333,29,오산초등학교,223000082,24040.0
22663,154392,241205019,333,30,가수동주공아파트,223000081,24046.0
22664,154393,241205019,333,31,남촌오거리,223000102,24072.0
22665,154394,241205019,333,32,남촌.오산농협,223000080,24087.0
22666,154395,241205019,333,33,농협중앙회,223000050,24124.0
22667,154396,241205019,333,34,롯데마트,223000049,24145.0
22668,154397,241205019,333,35,신양아파트사거리,223000198,24142.0
22669,154398,241205019,333,36,국민은행(마을),223000491,
22670,154399,241205019,333,37,오산역환승센터2층(2승강장),223000540,24467.0
22671,154400,241205019,333,38,문화의거리,223000089,24133.0
22672,154401,241205019,333,39,세명프라자.하나은행,223000088,24135.0
22673,154402,241205019,333,40,성모병원,223000140,24178.0
22674,154403,241205019,333,41,남촌,223000117,24090.0
22675,154404,241205019,333,42,남촌오거리,223000001,24061.0
22676,154405,241205019,333,43,가수동주공아파트,223000087,24045.0
22677,154406,241205019,333,44,늘푸른아파트.오산초등학교,223000086,24039.0
22678,154407,241205019,333,45,한라아파트.이림아파트,223000085,24034.0
22679,154408,241205019,333,46,신동아아파트입구,223000066,24019.0
22680,154409,241205019,333,47,벌음동,223000065,24016.0
22681,154410,241205019,333,48,덕절2리,233001134,36334.0
22682,154411,241205019,333,49,덕절3리,233001135,36326.0
22683,154412,241205019,333,50,음양1리,233000046,36317.0
22684,154413,241205019,333,51,제기리.양지말,233000045,36309.0
22685,154414,241205019,333,52,망월리.전경부대,233001136,37387.0
22686,154415,241205019,333,53,망월리,233000044,36306.0
22687,154416,241205019,333,54,금복리,233001137,36297.0
22688,154417,241205019,333,55,고지리,233001307,36287.0
22689,154418,241205019,333,56,고지리,233000043,36285.0
22690,154419,241205019,333,57,용수리,233000637,36279.0
22691,154420,241205019,333,58,보건지소앞,233001164,55694.0
22692,154421,241205019,333,59,정남초등학교,233001494,36239.0
22693,154422,241205019,333,60,정남행정복합센터,233002122,55094.0
22694,154423,241205019,333,61,정남도서관,233000654,36231.0
22695,154424,241205019,333,62,괘랑리,233002987,55452.0
22696,154425,241205019,333,63,관항2리,233001142,37572.0
22697,154426,241205019,333,64,보통3리,233002095,55366.0
22698,154427,241205019,333,65,보통2리,233000611,36206.0
22699,154428,241205019,333,66,수원과학대학,233000913,36212.0
22700,154429,241205019,333,67,대한적십자교육원,233002492,55447.0
22701,154430,241205019,333,68,남산공단입구,233000610,36249.0
22702,154431,241205019,333,69,그린피아호텔,233000609,36229.0
22703,154432,241205020,709,1,서동탄역,233002343,55227.0
22704,154433,241205020,709,2,신일해피트리아파트,233002272,55150.0
22705,154434,241205020,709,3,푸른마을.두산위브,233001982,37977.0
22706,154435,241205020,709,4,나래울,233002146,55102.0
22707,154436,241205020,709,5,모아미래도.자연앤,233001980,37975.0
22708,154437,241205020,709,6,자연앤데시앙,233001781,37863.0
22709,154438,241205020,709,7,한마음초교.광명메이루즈,233002117,55100.0
22710,154439,241205020,709,8,모아미래도아파트,233001668,37789.0
22711,154440,241205020,709,9,숲속자연앤,233001984,37952.0
22712,154441,241205020,709,10,능동은행사거리,233002273,55147.0
22713,154442,241205020,709,11,센트럴파크,233001674,37742.0
22714,154443,241205020,709,12,금호어울림,233001676,37741.0
22715,154444,241205020,709,13,메타폴리스,233001678,37733.0
22716,154445,241205020,709,14,동양파라곤,233002093,36995.0
22717,154446,241205020,709,15,현대아이파크,233001651,37747.0
22718,154447,241205020,709,16,한화꿈에그린아파트,233001677,37737.0
22719,154448,241205020,709,17,센트럴파크,233001675,37703.0
22720,154449,241205020,709,18,자연앤아너스빌,233001939,37943.0
22721,154450,241205020,709,19,숲속자연앤,233001983,37951.0
22722,154451,241205020,709,20,모아미래도아파트,233001669,37732.0
22723,154452,241205020,709,21,한마음초교.광명메이루즈,233001787,37734.0
22724,154453,241205020,709,22,자연앤아너스빌.한마음초교,233001667,37740.0
22725,154454,241205020,709,23,모아미래도.자연앤,233001979,37974.0
22726,154455,241205020,709,24,나래울,233002145,55101.0
22727,154456,241205020,709,25,푸른마을.두산위브,233001981,37976.0
22728,154457,241205020,709,26,신일해피트리아파트,233001689,37717.0
22729,154458,241205020,709,27,서동탄역,223000315,24289.0
22730,154459,241205021,709-1,1,서동탄역,233002343,55227.0
22731,154460,241205021,709-1,2,신일해피트리아파트,233002272,55150.0
22732,154461,241205021,709-1,3,두산신일아파트,233001691,37720.0
22733,154462,241205021,709-1,4,모아포스코아파트,233001693,37719.0
22734,154463,241205021,709-1,5,모아미래도,233001985,37953.0
22735,154464,241205021,709-1,6,풍성신미주아파트(중),233001644,37589.0
22736,154465,241205021,709-1,7,새강마을.휴먼시아,233001452,37584.0
22737,154466,241205021,709-1,8,새강주공휴먼시아,233001453,37585.0
22738,154467,241205021,709-1,9,나루마을상가,233001296,36948.0
22739,154468,241205021,709-1,10,동탄2동행정복지센터,233001640,37662.0
22740,154469,241205021,709-1,11,복합문화센터,233001734,37852.0
22741,154470,241205021,709-1,12,동탄홈플러스,233002376,55277.0
22742,154471,241205021,709-1,13,다은마을(중),233001220,37693.0
22743,154472,241205021,709-1,14,풍성신미주(중),233001283,37590.0
22744,154473,241205021,709-1,15,우림필유,233001721,37848.0
22745,154474,241205021,709-1,16,모아포스코아파트,233001692,37714.0
22746,154475,241205021,709-1,17,두산신일아파트,233001690,37718.0
22747,154476,241205021,709-1,18,신일해피트리아파트,233001689,37717.0
22748,154477,241205021,709-1,19,서동탄역,223000315,24289.0
22749,154478,241205022,H4,1,병점역,233002063,55031.0
22750,154479,241205022,H4,2,동부출장소.병점초등학교,233000708,36342.0
22751,154480,241205022,H4,3,병점화남아파트,233000641,36347.0
22752,154481,241205022,H4,4,진안동,233000640,36355.0
22753,154482,241205022,H4,5,롯데시네마,233002403,55291.0
22754,154483,241205022,H4,6,주공7.8단지,233000107,36383.0
22755,154484,241205022,H4,7,신미주아파트.주공6단지,233000106,36386.0
22756,154485,241205022,H4,8,풍성신미주,233002032,55014.0
22757,154486,241205022,H4,9,경남아너스빌,233002031,55020.0
22758,154487,241205022,H4,10,동탄3동행정복지센터,233002028,55022.0
22759,154488,241205022,H4,11,능동은행사거리,233002273,55147.0
22760,154489,241205022,H4,12,센트럴파크,233001674,37742.0
22761,154490,241205022,H4,13,금호어울림,233001676,37741.0
22762,154491,241205022,H4,14,메타폴리스(중),233001218,36666.0
22763,154492,241205022,H4,15,동탄홈플러스.다은마을삼성래미안,233002377,37664.0
22764,154493,241205022,H4,16,화성미디어센터,233002674,55725.0
22765,154494,241205022,H4,17,동탄보건지소.우체국,233001735,37853.0
22766,154495,241205022,H4,18,대우푸르지오.예당고등학교,233001736,37854.0
22767,154496,241205022,H4,19,예당고사거리,233002440,55312.0
22768,154497,241205022,H4,20,한미약품.푸르지오,233002442,55314.0
22769,154498,241205022,H4,21,상록.테크노밸리.GS자이,233002436,36842.0
22770,154499,241205022,H4,22,우남퍼스트빌,233000130,36447.0
22771,154500,241205022,H4,23,롯데캐슬.포스코더샵,233000137,36436.0
22772,154501,241205022,H4,24,린스트라우스.한화,233001637,37658.0
22773,154502,241205022,H4,25,리베라CC,233000998,36502.0
22774,154503,241205022,H4,26,공공청사부지,233000994,36480.0
22775,154504,241205022,H4,27,반도3.금강,233000996,36488.0
22776,154505,241205022,H4,28,레이크빌.하우스디더레이크,233000997,36494.0
22777,154506,241205022,H4,29,우미린2차.호수부영3차,233003092,55419.0
22778,154507,241205022,H4,30,동탄호수공원,233003136,55532.0
22779,154508,241205022,H4,31,계룡리슈빌.금호어울림,233003137,55533.0
22780,154509,241205022,H4,32,LH29.자이파밀리에,233003126,55522.0
22781,154510,241205022,H4,33,동탄2차고지,233003123,55519.0
22782,154511,241205022,H4,34,동탄2차고지,233003122,55518.0
22783,154512,241205022,H4,35,자이파밀리에.LH29,233003132,55528.0
22784,154513,241205022,H4,36,금호어울림.계룡리슈빌,233003127,55523.0
22785,154514,241205022,H4,37,동탄호수공원,233003128,55524.0
22786,154515,241205022,H4,38,호수부영3차.우미린2차,233003093,55420.0
22787,154516,241205022,H4,39,나래학교,233000162,36493.0
22788,154517,241205022,H4,40,반도3.금강,233000161,36487.0
22789,154518,241205022,H4,41,의료시설부지,233000995,36477.0
22790,154519,241205022,H4,42,리베라CC,233000999,36501.0
22791,154520,241205022,H4,43,한화.린스트라우스,233000978,36466.0
22792,154521,241205022,H4,44,포스코더샵.롯데캐슬,233000979,36465.0
22793,154522,241205022,H4,45,우남퍼스트빌,233000964,36469.0
22794,154523,241205022,H4,46,상록.테크노밸리.GS자이,233000121,36463.0
22795,154524,241205022,H4,47,한미약품.푸르지오,233002443,55315.0
22796,154525,241205022,H4,48,대우푸르지오.예당고등학교,233001719,37846.0
22797,154526,241205022,H4,49,동탄보건지소.우체국,233001720,37847.0
22798,154527,241205022,H4,50,화성미디어센터,233002558,55313.0
22799,154528,241205022,H4,51,동탄홈플러스,233002376,55277.0
22800,154529,241205022,H4,52,메타폴리스(중),233001219,36667.0
22801,154530,241205022,H4,53,한화꿈에그린아파트,233001677,37737.0
22802,154531,241205022,H4,54,센트럴파크,233001675,37703.0
22803,154532,241205022,H4,55,능동은행사거리,233001994,55439.0
22804,154533,241205022,H4,56,크리스찬교회,233002029,55023.0
22805,154534,241205022,H4,57,이지더원,233002030,55021.0
22806,154535,241205022,H4,58,밀알교회,233002033,55016.0
22807,154536,241205022,H4,59,신미주아파트앞,233000109,36710.0
22808,154537,241205022,H4,60,주공8단지,233000108,36380.0
22809,154538,241205022,H4,61,중심상가,233000066,36795.0
22810,154539,241205022,H4,62,진안동,233000671,36354.0
22811,154540,241205022,H4,63,병점사거리,233000703,36753.0
22812,154541,241205022,H4,64,병점역,233002064,55034.0
22813,154542,241205023,H5,1,병점역,233002063,55031.0
22814,154543,241205023,H5,2,병점역사거리,233000702,36345.0
22815,154544,241205023,H5,3,홈플러스.벌말초교,233000100,36351.0
22816,154545,241205023,H5,4,성호아파트,233001290,36364.0
22817,154546,241205023,H5,5,우남아파트,233001229,37516.0
22818,154547,241205023,H5,6,서동탄역신일해피트리(중),233001288,36689.0
22819,154548,241205023,H5,7,모아미래도.우림필유.평생학습관(중),233001286,36687.0
22820,154549,241205023,H5,8,풍성신미주아파트(중),233001644,37589.0
22821,154550,241205023,H5,9,새강마을.휴먼시아,233001452,37584.0
22822,154551,241205023,H5,10,나루마을상가,233001296,36948.0
22823,154552,241205023,H5,11,나루마을.한화우림,233000433,55667.0
22824,154553,241205023,H5,12,솔빛동탄경남아너스빌,233001707,37698.0
22825,154554,241205023,H5,13,동탄복합문화센터,233002673,55724.0
22826,154555,241205023,H5,14,화성미디어센터,233002674,55725.0
22827,154556,241205023,H5,15,동탄보건지소.우체국,233001735,37853.0
22828,154557,241205023,H5,16,대우푸르지오.예당고등학교,233001736,37854.0
22829,154558,241205023,H5,17,예당고사거리,233002440,55312.0
22830,154559,241205023,H5,18,한미약품.푸르지오,233002442,55314.0
22831,154560,241205023,H5,19,센트럴상록.동원1차,233000122,36792.0
22832,154561,241205023,H5,20,동탄2파출소.농협,233001166,36470.0
22833,154562,241205023,H5,21,성원아파트.이지더원,233001493,37549.0
22834,154563,241205023,H5,22,상록.경남아파트.이주택지,233001492,37550.0
22835,154564,241205023,H5,23,반도.모아아파트,233001491,37551.0
22836,154565,241205023,H5,24,반도4차.동탄4동복지센터,233000430,55663.0
22837,154566,241205023,H5,25,대우푸르지오.호반베르디움2차,233001168,36458.0
22838,154567,241205023,H5,26,청목초.신안1차,233000965,36468.0
22839,154568,241205023,H5,27,동원로얄듀크2차,233001623,37682.0
22840,154569,241205023,H5,28,힐스테이트.호반5차,233001620,55490.0
22841,154570,241205023,H5,29,창의고,233000209,55464.0
22842,154571,241205023,H5,30,서희스타힐스.단독주택,233001572,55488.0
22843,154572,241205023,H5,31,호수부영1차,233001695,37724.0
22844,154573,241205023,H5,32,호수부영6차.호수공원행복주택,233001699,55500.0
22845,154574,241205023,H5,33,호수부영5차.아이파크,233001741,55502.0
22846,154575,241205023,H5,34,호수부영4차.아이파크,233001753,55504.0
22847,154576,241205023,H5,35,계룡리슈빌.금호어울림,233003137,55533.0
22848,154577,241205023,H5,36,LH29.자이파밀리에,233003126,55522.0
22849,154578,241205023,H5,37,동탄2차고지,233003123,55519.0
22850,154579,241205023,H5,38,동탄2차고지,233003122,55518.0
22851,154580,241205023,H5,39,자이파밀리에.LH29,233003132,55528.0
22852,154581,241205023,H5,40,금호어울림.계룡리슈빌,233003127,55523.0
22853,154582,241205023,H5,41,아이파크.호수부영4차,233001754,55505.0
22854,154583,241205023,H5,42,아이파크.호수부영5차,233001748,55503.0
22855,154584,241205023,H5,43,호수공원행복주택.호수부영6차,233001710,55501.0
22856,154585,241205023,H5,44,호수부영1차,233001696,37696.0
22857,154586,241205023,H5,45,서희스타힐스.단독주택,233001608,37654.0
22858,154587,241205023,H5,46,창의고,233000374,55465.0
22859,154588,241205023,H5,47,한신더휴,233001614,55489.0
22860,154589,241205023,H5,48,베라체아파트,233001568,36693.0
22861,154590,241205023,H5,49,예솔초.호반2차.대원2차,233002421,55340.0
22862,154591,241205023,H5,50,신안2차.반도4차,233000129,36460.0
22863,154592,241205023,H5,51,모아.반도아파트,233000980,36459.0
22864,154593,241205023,H5,52,이주택지.상록.경남아파트,233002429,55305.0
22865,154594,241205023,H5,53,성원아파트.이지더원,233002430,55306.0
22866,154595,241205023,H5,54,동탄2파출소.농협,233002431,55307.0
22867,154596,241205023,H5,55,동원1차.센트럴상록,233002432,55308.0
22868,154597,241205023,H5,56,한미약품.푸르지오,233002443,55315.0
22869,154598,241205023,H5,57,대우푸르지오.예당고등학교,233001719,37846.0
22870,154599,241205023,H5,58,동탄보건지소.우체국,233001720,37847.0
22871,154600,241205023,H5,59,화성미디어센터,233002558,55313.0
22872,154601,241205023,H5,60,솔빛마을.신도브래뉴,233001488,37615.0
22873,154602,241205023,H5,61,솔빛마을상가,233001297,37510.0
22874,154603,241205023,H5,62,쌍용예가,233001449,36675.0
22875,154604,241205023,H5,63,솔빛마을.서해.쌍용아파트,233001450,36680.0
22876,154605,241205023,H5,64,풍성신미주(중),233001283,37590.0
22877,154606,241205023,H5,65,모아미래도.우림필유.평생학습관(중),233001285,36686.0
22878,154607,241205023,H5,66,서동탄역신일해피트리(중),233001287,36688.0
22879,154608,241205023,H5,67,우남아파트,233000068,36381.0
22880,154609,241205023,H5,68,성호아파트,233001289,36362.0
22881,154610,241205023,H5,69,송화초교.양우내안애,233003104,55431.0
22882,154611,241205023,H5,70,신창미션힐.송화초교,233000101,36350.0
22883,154612,241205023,H5,71,병점역,233002064,55034.0
22884,154613,241205024,H6(A),1,서동탄역,233002343,55227.0
22885,154614,241205024,H6(A),2,신일해피트리아파트,233002272,55150.0
22886,154615,241205024,H6(A),3,푸른마을.두산위브,233001982,37977.0
22887,154616,241205024,H6(A),4,나래울,233002146,55102.0
22888,154617,241205024,H6(A),5,모아미래도.자연앤,233001980,37975.0
22889,154618,241205024,H6(A),6,한마음초사거리,233002228,55146.0
22890,154619,241205024,H6(A),7,경남아너스빌,233002031,55020.0
22891,154620,241205024,H6(A),8,동탄3동행정복지센터,233002028,55022.0
22892,154621,241205024,H6(A),9,능동은행사거리,233002273,55147.0
22893,154622,241205024,H6(A),10,센트럴파크,233001674,37742.0
22894,154623,241205024,H6(A),11,금호어울림,233001676,37741.0
22895,154624,241205024,H6(A),12,메타폴리스,233001678,37733.0
22896,154625,241205024,H6(A),13,동탄보건지소.우체국,233001735,37853.0
22897,154626,241205024,H6(A),14,대우푸르지오.예당고등학교,233001736,37854.0
22898,154627,241205024,H6(A),15,예당고사거리,233002440,55312.0
22899,154628,241205024,H6(A),16,한미약품.푸르지오,233002442,55314.0
22900,154629,241205024,H6(A),17,상록.테크노밸리.GS자이,233002436,36842.0
22901,154630,241205024,H6(A),18,우남퍼스트빌.자이,233002433,37663.0
22902,154631,241205024,H6(A),19,계룡.영천초,233000131,36812.0
22903,154632,241205024,H6(A),20,금성백조.영천유,233002434,55292.0
22904,154633,241205024,H6(A),21,반도1차.경남,233000164,36811.0
22905,154634,241205024,H6(A),22,반도.모아아파트,233001491,37551.0
22906,154635,241205024,H6(A),23,반도4차.동탄4동복지센터,233000430,55663.0
22907,154636,241205024,H6(A),24,반도유보라.대우푸르지오,233000150,36515.0
22908,154637,241205024,H6(A),25,호반베르디움.롯데캐슬,233000134,36511.0
22909,154638,241205024,H6(A),26,한화.호반.대원,233000139,36445.0
22910,154639,241205024,H6(A),27,한화꿈에그린,233002437,55309.0
22911,154640,241205024,H6(A),28,리베라CC,233000998,36502.0
22912,154641,241205024,H6(A),29,동탄초교,233002495,55403.0
22913,154642,241205024,H6(A),30,행복주택,233002496,55404.0
22914,154643,241205024,H6(A),31,에일린의뜰.중흥S클래스에코밸리,233002498,55405.0
22915,154644,241205024,H6(A),32,사랑의교회,233001962,55130.0
22916,154645,241205024,H6(A),33,노작마을,233001484,37555.0
22917,154646,241205024,H6(A),34,포스코정문앞,233001642,37673.0
22918,154647,241205024,H6(A),35,풍성신미주(중),233001283,37590.0
22919,154648,241205024,H6(A),36,모아미래도.우림필유.평생학습관(중),233001285,36686.0
22920,154649,241205024,H6(A),37,서동탄역,223000315,24289.0
22921,154650,241205025,H6(B),1,서동탄역,233002343,55227.0
22922,154651,241205025,H6(B),2,모아미래도.우림필유.평생학습관(중),233001286,36687.0
22923,154652,241205025,H6(B),3,풍성신미주아파트(중),233001644,37589.0
22924,154653,241205025,H6(B),4,서해그랑블아파트,233001733,37851.0
22925,154654,241205025,H6(B),5,노작마을.한화우림,233001487,37553.0
22926,154655,241205025,H6(B),6,월드반도.노작마을,233001485,37554.0
22927,154656,241205025,H6(B),7,월드반도,233001706,37697.0
22928,154657,241205025,H6(B),8,에일린의뜰.중흥S클래스에코밸리,233002499,55410.0
22929,154658,241205025,H6(B),9,행복주택,233002497,55409.0
22930,154659,241205025,H6(B),10,동탄초교,233002494,37003.0
22931,154660,241205025,H6(B),11,리베라CC,233000999,36501.0
22932,154661,241205025,H6(B),12,한화꿈에그린,233002438,55310.0
22933,154662,241205025,H6(B),13,한화.호반.대원,233002419,55296.0
22934,154663,241205025,H6(B),14,호반베르디움.롯데캐슬,233002420,55297.0
22935,154664,241205025,H6(B),15,대우푸르지오.반도유보라,233001167,37484.0
22936,154665,241205025,H6(B),16,신안2차.반도4차,233000129,36460.0
22937,154666,241205025,H6(B),17,모아.반도아파트,233000980,36459.0
22938,154667,241205025,H6(B),18,경남.반도1차,233000960,36452.0
22939,154668,241205025,H6(B),19,영천유.금성백조,233002435,55293.0
22940,154669,241205025,H6(B),20,영천초.계룡,233000961,36453.0
22941,154670,241205025,H6(B),21,자이.우남퍼스트빌,233000127,36446.0
22942,154671,241205025,H6(B),22,상록.테크노밸리.GS자이,233000121,36463.0
22943,154672,241205025,H6(B),23,한미약품.푸르지오,233002443,55315.0
22944,154673,241205025,H6(B),24,대우푸르지오.예당고등학교,233001719,37846.0
22945,154674,241205025,H6(B),25,동탄보건지소.우체국,233001720,37847.0
22946,154675,241205025,H6(B),26,동탄119안전센터,233002954,
22947,154676,241205025,H6(B),27,현대아이파크,233001651,37747.0
22948,154677,241205025,H6(B),28,한화꿈에그린아파트,233001677,37737.0
22949,154678,241205025,H6(B),29,센트럴파크,233001675,37703.0
22950,154679,241205025,H6(B),30,능동은행사거리,233001994,55439.0
22951,154680,241205025,H6(B),31,크리스찬교회,233002029,55023.0
22952,154681,241205025,H6(B),32,이지더원,233002030,55021.0
22953,154682,241205025,H6(B),33,한마음초사거리,233002227,55145.0
22954,154683,241205025,H6(B),34,모아미래도.자연앤,233001979,37974.0
22955,154684,241205025,H6(B),35,나래울,233002145,55101.0
22956,154685,241205025,H6(B),36,푸른마을.두산위브,233001981,37976.0
22957,154686,241205025,H6(B),37,신일해피트리아파트,233001689,37717.0
22958,154687,241205025,H6(B),38,서동탄역,223000315,24289.0
25440,163791,241317002,19,1,반도10차,233003174,55701.0
25441,163792,241317002,19,2,호수부영1차,233001696,37696.0
25442,163793,241317002,19,3,서희스타힐스.호수부영1차,233002027,55586.0
25443,163794,241317002,19,4,중흥클래스에듀,233000432,55666.0
25444,163795,241317002,19,5,금강팬테리움2차,233003046,55577.0
25445,163796,241317002,19,6,왕배초.금강,233002289,37112.0
25446,163797,241317002,19,7,센트럴힐즈.금강,233000120,36409.0
25447,163798,241317002,19,8,반도유보라,233003049,55412.0
25448,163799,241317002,19,9,반도3.금강,233000996,36488.0
25449,163800,241317002,19,10,레이크빌.하우스디더레이크,233000997,36494.0
25450,163801,241317002,19,11,하우스디더레이크.우미린,233002262,55476.0
25451,163802,241317002,19,12,방교초.레이크자이더테라스,233002261,55475.0
25452,163803,241317002,19,13,동탄6동복지센터입구,233002211,36669.0
25453,163804,241317002,19,14,방교동,233002362,55257.0
25454,163805,241317002,19,15,신리천,233002364,36704.0
25455,163806,241317002,19,16,행복주택,233002496,55404.0
25456,163807,241317002,19,17,에일린의뜰.중흥S클래스에코밸리,233002498,55405.0
25457,163808,241317002,19,18,나루마을.월드반도,233001448,36678.0
25458,163809,241317002,19,19,신도브레뉴아파트,233001714,37748.0
25459,163810,241317002,19,20,새강주공휴먼시아,233001702,37721.0
25460,163811,241317002,19,21,육탄10용사기념공원,233001701,37701.0
25461,163812,241317002,19,22,주공휴먼시아후문,233001698,37706.0
25462,163813,241317002,19,23,풍성신미주(중),233001283,37590.0
25463,163814,241317002,19,24,모아미래도.우림필유.평생학습관(중),233001285,36686.0
25464,163815,241317002,19,25,서동탄역신일해피트리(중),233001287,36688.0
25465,163816,241317002,19,26,우남아파트,233000068,36381.0
25466,163817,241317002,19,27,성호아파트,233001289,36362.0
25467,163818,241317002,19,28,송화초교.양우내안애,233003104,55431.0
25468,163819,241317002,19,29,신창미션힐.송화초교,233000101,36350.0
25469,163820,241317002,19,30,병점역사거리,233000702,36345.0
25470,163821,241317002,19,31,홈플러스.벌말초교,233000100,36351.0
25471,163822,241317002,19,32,성호아파트,233001290,36364.0
25472,163823,241317002,19,33,우남아파트,233001229,37516.0
25473,163824,241317002,19,34,서동탄역신일해피트리(중),233001288,36689.0
25474,163825,241317002,19,35,모아미래도.우림필유.평생학습관(중),233001286,36687.0
25475,163826,241317002,19,36,풍성신미주아파트(중),233001644,37589.0
25476,163827,241317002,19,37,주공휴먼시아후문,233001697,37708.0
25477,163828,241317002,19,38,육탄10용사기념공원,233001700,37699.0
25478,163829,241317002,19,39,한화꿈에그린,233001703,37707.0
25479,163830,241317002,19,40,나루마을.한화꿈에그린2차,233001713,37745.0
25480,163831,241317002,19,41,탄요유적공원,233001454,37586.0
25481,163832,241317002,19,42,에일린의뜰.중흥S클래스에코밸리,233002499,55410.0
25482,163833,241317002,19,43,행복주택,233002497,55409.0
25483,163834,241317002,19,44,신리천,233002363,55258.0
25484,163835,241317002,19,45,방교동,233002361,36269.0
25485,163836,241317002,19,46,동탄6동복지센터입구,233002210,55103.0
25486,163837,241317002,19,47,방교초.레이크자이더테라스,233000379,55625.0
25487,163838,241317002,19,48,우미린.하우스디더레이크,233002260,55474.0
25488,163839,241317002,19,49,나래학교,233000162,36493.0
25489,163840,241317002,19,50,반도유보라,233003048,55411.0
25490,163841,241317002,19,51,금강.센트럴힐즈,233000124,55400.0
25491,163842,241317002,19,52,금강.왕배초,233001900,37072.0
25492,163843,241317002,19,53,호반베르디움3차,233000126,55402.0
25493,163844,241317002,19,54,금강팬테리움2차,233003047,55578.0
25494,163845,241317002,19,55,중흥클래스에듀,233000431,55665.0
25495,163846,241317002,19,56,호수부영1차.서희스타힐스,233002038,55587.0
