표준정류장ID,시군명,정류소명,정류소영문명,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도,모바일정류장ID,이비카드정류장ID
233003060,화성시,돌내,Dolnae,,노변정류장,경기도 화성시,,37.2507833,126.7019167,,
233003061,화성시,마산2리.탯마당,"Masan 2-ri, Taetmadang",,노변정류장,경기도 화성시,,37.2331667,126.68623329999998,,
233003062,화성시,마산2리.탯마당,"Masan 2-ri, Taetmadang",,노변정류장,경기도 화성시,,37.2330833,126.68616670000002,,
233003063,화성시,마산2리.도말,"Masan 2-ri, Domal",,노변정류장,경기도 화성시,,37.23955,126.6893167,,
233003064,화성시,마산2리.도말,"Masan 2-ri, Domal",,노변정류장,경기도 화성시,,37.2396167,126.6893333,,
233003065,화성시,고포2리.큰개메기,"Gopo 2-ri, Keungaemegi",,노변정류장,경기도 화성시,,37.2428833,126.68621670000002,,
233003066,화성시,독지리교회,Dokji-ri Church ,,노변정류장,경기도 화성시,,37.2528667,126.6954333,,
233003067,화성시,독지리종점,Dokji-ri Bus Terminal ,,노변정류장,경기도 화성시,,37.2531167,126.6928,,
233003068,화성시,독지1리.돌내입구,"Dokji 1-ri, Dolnae",,노변정류장,경기도 화성시,,37.24615,126.69943329999998,,
233003069,화성시,시2동,Si 2-dong,,노변정류장,경기도 화성시,,37.2423333,126.8023667,,
233003070,화성시,시2동,Si 2-dong,,노변정류장,경기도 화성시,,37.2422333,126.80218329999998,,
233003071,화성시,가시리마을,Gasiri Maeul ,,노변정류장,경기도 화성시,,37.2406333,126.8025667,,
233003072,화성시,들고개,Deulgogae,,노변정류장,경기도 화성시,,37.2322333,126.80431670000002,,
233003073,화성시,들고개,Deulgogae,,노변정류장,경기도 화성시,,37.2322,126.8042,,
233003074,화성시,문호1동,Munho 1-dong,,노변정류장,경기도 화성시,,37.2629167,126.8033333,,
233003075,화성시,문호1동,Munho 1-dong,,노변정류장,경기도 화성시,,37.2628167,126.80353329999998,,
233527360,화성시,방교리산업단지,,,,,,37.1716333,127.0864,,
233003076,화성시,송림동입구,Songnim-dong,,노변정류장,경기도 화성시,,37.21745,126.81995,,
233003077,화성시,송림동입구,Songnim-dong,,노변정류장,경기도 화성시,,37.2167333,126.8197167,,
233003078,화성시,수화1동,Sohwa 1-dong,,노변정류장,경기도 화성시,,37.2533667,126.81641670000002,,
233003080,화성시,수화2동.양철이,"Suhwa 2-dong, Yangcheoli",,노변정류장,경기도 화성시,,37.2479833,126.8182167,,
233003079,화성시,수화동,Suhwa-dong,,노변정류장,경기도 화성시,,37.2573,126.8177333,,
233003082,화성시,양노3리,Yangno 3-ri,55393.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.2267667,126.8577167,"[None None None None None None None None None None None None None None
 None]",4107844.0
233003084,화성시,동탄역(서측),Dongtan Station (West),55398.0,노변정류장,경기도 화성시,경기도 화성시 오산동,37.1995833,127.0960833,"[None None None None None None None None None None None None None None
 None]",4170806.0
233003085,화성시,동탄역(동측),Dongtan Station (East),55399.0,노변정류장,경기도 화성시,경기도 화성시 오산동,37.1996167,127.09626670000002,"[None None None None None None None None None None None None None None
 None]",4107846.0
233003092,화성시,우미린2차.호수부영3차,"Woomi Lynn, Booyoung Apartment ",55419.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1714,127.10658329999998,"[None None None None None None None None None None None None None None
 None]",4130285.0
233003093,화성시,호수부영3차.우미린2차,"Booyoung, Woomi Lynn",55420.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1716333,127.10693329999998,"[None None None None None None None None None None None None None None
 None]",4130286.0
233003094,화성시,송라리,,55421.0,,,,37.2818667,126.9083,"[None None None None None None None None None None None None None None
 None]",4170897.0
233003095,화성시,추모공원,,55422.0,,,,37.1991833,126.8825167,"[None None None None None None None None None None None None None None
 None]",4116515.0
233003096,화성시,추모공원,,55423.0,,,,37.1992833,126.8824833,"[None None None None None None None None None None None None None None
 None]",4119910.0
233003097,화성시,효행초등학교,,55424.0,,,,37.2156667,126.96565,"[None None None None None None None None None None None None None None
 None]",4122679.0
233003098,화성시,효행초등학교,,55425.0,,,,37.2161167,126.96698329999998,"[None None None None None None None None None None None None None None
 None]",4119812.0
233003099,화성시,바이오단지입구,,55426.0,,,,37.17235,126.77375,"[None None None None None None None None None None None None None None
 None]",4119441.0
233003101,화성시,화성새마을회관,,55428.0,,,,37.1635333,126.8968,,
233003102,화성시,화성새마을회관,,55429.0,,,,37.1642167,126.8967167,,
233003104,화성시,송화초교.양우내안애,,55431.0,,,,37.2007,127.0404,"[None None None None None None None None None None None None None None
 None]",4117236.0
233003105,화성시,용수말,,55432.0,,,,37.17165,126.9994333,"[None None None None None None None None None None None None None None
 None]",4121812.0
233003106,화성시,남양뉴타운1단지,,55433.0,,,,37.2087,126.83306670000002,"[None None None None None None None None None None None None None None
 None]",4170774.0
233003107,화성시,남양뉴타운4단지,,55434.0,,,,37.2102833,126.83261670000002,"[None None None None None None None None None None None None None None
 None]",4121821.0
233003108,화성시,남양동광뷰엘,,55435.0,,,,37.2085167,126.8299667,55435.0,
233003109,화성시,남양동광뷰엘,,55436.0,,,,37.2087167,126.83005,55436.0,
233003112,화성시,한호빌라,,55459.0,,,,37.1667333,127.0785333,"[None None None None None None None None None None None None None None
 None]",4171016.0
233003114,화성시,매향3리선착장,,36991.0,,,,37.0742167,126.7332,36991.0,
233003115,화성시,매향3리선착장,,36992.0,,,,37.0739833,126.7329,36992.0,
233003116,화성시,구름교차로,,37893.0,,,,37.1934333,126.6722667,"[None None None None None None None None None None None None None None
 None]",4199606.0
233003117,화성시,구름교차로,,37595.0,,,,37.19365,126.6723667,37595.0,
233003118,화성시,서신중학교후문,,55514.0,,,,37.1699,126.70175,55514.0,
233003119,화성시,서신중학교후문,,55515.0,,,,37.1699667,126.7018,55515.0,
233003120,화성시,반도6차,,55516.0,,,,37.2048167,127.0908667,,
233003121,화성시,반도6차,,55517.0,,,,37.2045333,127.0909667,,
233003122,화성시,동탄2차고지,,55518.0,,,,37.1554,127.10165,55518.0,
233003123,화성시,동탄2차고지,,55519.0,,,,37.1555167,127.1012667,55519.0,
233003124,화성시,동탄테크노밸리,,55520.0,,,,37.2125167,127.09945,,
233003125,화성시,동탄테크노밸리,,55521.0,,,,37.2122,127.0988167,,
233003126,화성시,A89.A90,,55522.0,,,,37.16101670000001,127.1048,55522.0,
233003127,화성시,A91.A87,,55523.0,,,,37.1639,127.1068833,55523.0,
233003128,화성시,A73.업무복합,,55524.0,,,,37.1668,127.10695,55524.0,
233003129,화성시,A97,,55525.0,,,,37.1572333,127.1125167,55525.0,
233003130,화성시,A95,,55526.0,,,,37.1574833,127.1092833,55526.0,
233003131,화성시,A90,,55527.0,,,,37.1591667,127.10605,55527.0,
233003132,화성시,A90.A89,,55528.0,,,,37.1609833,127.10525,55528.0,
233003133,화성시,A98,,55529.0,,,,37.1619167,127.1162167,55529.0,
233003134,화성시,A99,,55530.0,,,,37.1613167,127.11946670000002,55530.0,
233003135,화성시,A100,,55531.0,,,,37.16005,127.1200167,55531.0,
233003136,화성시,업무복합.A73,,55532.0,,,,37.1672,127.1064667,55532.0,
233003137,화성시,A87.A91,,55533.0,,,,37.16465,127.10653329999998,55533.0,
233003141,화성시,반도유보라,,55537.0,,,,37.2805,126.82271670000002,55537.0,
233003147,화성시,이지더원,,55543.0,,,,37.2838333,126.8221333,55543.0,
233003148,화성시,휴먼빌,,55544.0,,,,37.2805667,126.8228,55544.0,
233003149,화성시,금강팬테리움,,55545.0,,,,37.2838,126.8219833,55545.0,
233003152,화성시,대방노블랜드1차,,55548.0,,,,37.2864667,126.8203,55548.0,
233003153,화성시,요진Y시티,,55549.0,,,,37.2866167,126.8204,55549.0,
233527970,화성시,해병대사령부종점,,,,,,37.1721333,126.9275667,,
277102570,화성시,왕람휴게소(경유),,,,,,37.2073,126.9437667,,
277103517,화성시,천천IC(경유),,,,,,37.2460833,126.95036670000002,,
277103518,화성시,천천IC(경유),,,,,,37.2459833,126.9505833,,
233531490,화성시,상신초교입구,,,,,,37.0985667,126.90236670000002,,
233531510,화성시,신영통현대타운,,,,,,37.2322667,127.05688329999998,,
233531630,화성시,기배동주민센터,,,,,,37.2238667,126.9839667,,
233531640,화성시,융건로,,,,,,37.215,126.9835,,
233531690,화성시,융건로,,,,,,37.2153667,126.9835833,,
233531820,화성시,기배동주민센터,,,,,,37.2236833,126.9840333,,
233532650,화성시,배양1동,,,,,,37.2267833,126.9977,,
233532780,화성시,남양고,,,,,,37.20595,126.82576670000002,,
233533270,화성시,봉담성당앞,,,,,,37.2108167,126.9560667,,
233533280,화성시,봉담성당앞,,,,,,37.21095,126.9562167,,
233533490,화성시,에코팜타운,,,,,,37.2879333,126.80911670000002,,
233533500,화성시,에코팜타운,,,,,,37.2877,126.807,,
233533510,화성시,대방노블랜드3차,,,,,,37.2867833,126.8162,,
233533520,화성시,대방노블랜드3차,,,,,,37.2866,126.81615,,
233533540,화성시,송산고,,,,,,37.2743,126.82783329999998,,
233533550,화성시,송산고,,,,,,37.27446670000001,126.8280333,,
277103444,화성시,동탄JC(경유),,,,,,37.1778833,127.0957833,,
277103445,화성시,동탄JC(경유),,,,,,37.1774333,127.0962,,
277103611,화성시,양노교차로(경유),,,,,,37.2235333,126.8757,,
277103612,화성시,양노교차로(경유),,,,,,37.2230833,126.8757167,,
277103613,화성시,팔탄교차로(경유),,,,,,37.1697167,126.8901833,,
277103614,화성시,팔탄교차로(경유),,,,,,37.1692833,126.8906167,,
277103617,화성시,정남IC(경유),,,,,,37.1850333,126.9705,,
277103618,화성시,정남IC(경유),,,,,,37.1848667,126.9710333,,
233000835,화성시,삼봉마을.신안인스빌,"Sambong Maeul, Shinhan Ensvil Aparmtent",36119.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2187333,126.9467667,36119.0,
233000836,화성시,봉담읍사무소,Bongdam-eup Office,36123.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2204167,126.9493,36123.0,
233000837,화성시,동화리.동남아파트,"Donghwa-ri, Dongnam Apartment",36128.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2238167,126.95248329999998,36128.0,
233000839,화성시,수영오거리.방송통신대입구,"Suyeong Ogeori, Korea National Open University ",36146.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2370333,126.9616833,36146.0,
233000842,화성시,어천,Eocheon ,37565.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.24935,126.9108333,"[None None None None None None None None None None None None None None
 None]",4170962.0
233000843,화성시,숙곡리천불사,Sukgok-ri Cheonbulsa,37238.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.2480833,126.8987167,"[None None None None None None None None None None None None None None
 None]",4102930.0
233000845,화성시,51사단,51st Division ,37291.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.2509667,126.92086670000002,"[None None None None None None None None None None None None None None
 None]",4102934.0
233000846,화성시,원평,Wonpyeong,37299.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.2494,126.92556670000002,"[None None None None None None None None None None None None None None
 None]",4102936.0
233000847,화성시,전승아파트,Junseung Apartment ,37305.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.2463667,126.93061670000002,"[None None None None None None None None None None None None None None
 None]",4102938.0
233000848,화성시,옥산마을,Oksan Maeul,37309.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.24485,126.93703329999998,"[None None None None None None None None None None None None None None
 None]",4102940.0
233000849,화성시,천천리일광사,Cheoncheon-ri Ilkwangsa,37313.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.2446167,126.9424667,"[None None None None None None None None None None None None None None
 None]",4102942.0
233000850,화성시,광평삼거리,Gwangpyeong Samgeori ,37563.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.17475,126.6889,"[None None None None None None None None None None None None None None
 None]",4170948.0
233000851,화성시,광평주유소,Gwangpyeong Gas Station ,37579.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1728,126.6951,"[None None None None None None None None None None None None None None
 None]",4170989.0
233000853,화성시,서신터미널,Seosin Terminal ,37045.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1694,126.7052333,"[None None None None None None None None None None None None None None
 None]",4102853.0
233000854,화성시,육일2리.코스코밸리,"Yugil 2-ri, COSCO Valley ",37068.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.1995,126.72285,"[None None None None None None None None None None None None None None
 None]",4107789.0
233000855,화성시,사강복지회관,Sagang Welfare Center,37080.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2127,126.73265,"[None None None None None None None None None None None None None None
 None]",4102866.0
233000860,화성시,육일2리.코스코밸리,"Yugil 2-ri, COSCO Valley ",37069.0,노변정류장,경기도 화성시,경기도 화성시 송산면,37.2001667,126.7228833,"[None None None None None None None None None None None None None None
 None]",4102863.0
233000863,화성시,서신,Seosin ,37043.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1694333,126.70508329999998,"[None None None None None None None None None None None None None None
 None]",4107883.0
233000864,화성시,광평리,Gwangpyeong-ri,37031.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1729833,126.69441670000002,"[None None None None None None None None None None None None None None
 None]",4102848.0
233000866,화성시,장외리.지긋말,"Jang-oe-ri, Jigeutmal",37016.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1684,126.6783167,"[None None None None None None None None None None None None None None
 None]",4102845.0
233000880,화성시,은장슈퍼,Eunjang Supermarket,37121.0,노변정류장,경기도 화성시,경기도 화성시 마도면,37.1925333,126.7932,37121.0,
233000891,화성시,매송초등학교,Maesong Elementary School ,37298.0,노변정류장,경기도 화성시,경기도 화성시 매송면,37.2488833,126.92735,"[None None None None None None None None None None None None None None
 None]",4107850.0
233000899,화성시,청요3리마을회관,Cheongyo 3-ri Community Center,37213.0,노변정류장,경기도 화성시,경기도 화성시 비봉면,37.20065,126.8860667,"[None None None None None None None None None None None None None None
 None]",4107860.0
233000903,화성시,아울렛패션몰,Outlet Fashion Mall,36099.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.20005,126.9394833,"[None None None None None None None None None None None None None None
 None]",4130161.0
233000906,화성시,세거리.상기1리,"Segeori, Sanggi 1-ri",36069.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.20315,126.9308833,36069.0,
233000909,화성시,초당골,Chodanggol,36054.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.19805,126.9107167,36054.0,
233000917,화성시,한신아파트,Hanshin Apartment,36125.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2177833,126.9504333,36125.0,
233000921,화성시,팔탄입구,Paltan,36074.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1645833,126.9322333,"[None None None None None None None None None None None None None None
 None]",4117338.0
233000926,화성시,매곡리,Maegok-ri ,37216.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1174333,126.8883833,"[None None None None None None None None None None None None None None
 None]",4131040.0
233000927,화성시,해창1리.우리꽃식물원,"Haechang 1-ri, Woori Botanical Garden ",37205.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1131333,126.88195,"[None None None None None None None None None None None None None None
 None]",4131042.0
233000928,화성시,조암터미널,Joam Terminal ,36013.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0822333,126.8158,"[None None None None None None None None None None None None None None
 None]",4131077.0
233000928,화성시,조암터미널,Joam Terminal ,36013.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0822333,126.8158,"[None None None None None None None None None None None None None None
 None]",9131077.0
233000929,화성시,조암터미널,Joam Terminal,36011.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.08215,126.8155833,"[None None None None None None None None None None None None None None
 None]",4131078.0
233000930,화성시,조암GS주유소,Juam GS Gas Station,37481.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0834333,126.82055,37481.0,
233000931,화성시,어은삼거리,Eoeun Samgeori,37122.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.0859167,126.8264,"[None None None None None None None None None None None None None None
 None]",4131075.0
233000932,화성시,장안면사무소,Jangan-myeon Office,37126.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.0787333,126.8304167,"[None None None None None None None None None None None None None None
 None]",4131071.0
233000933,화성시,덕다리입구,Deokdari,37131.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.0667333,126.8392667,"[None None None None None None None None None None None None None None
 None]",4131067.0
233000934,화성시,독정1리,Dokjeong 1-ri,37136.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.0667,126.84605,"[None None None None None None None None None None None None None None
 None]",4131065.0
233000935,화성시,독정2리,Dokjeong 2-ri ,37141.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.0718,126.8537667,"[None None None None None None None None None None None None None None
 None]",4131061.0
233000936,화성시,감드러지(독정3리),Gamdeureoji (Dokjeong 3-ri),37147.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.07745,126.85703329999998,"[None None None None None None None None None None None None None None
 None]",4131057.0
233000937,화성시,수촌2리.황골,"Suchon 2-ri, Hwanggol",37160.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.08875,126.862,"[None None None None None None None None None None None None None None
 None]",4131051.0
233000938,화성시,근영심포니아파트,Kunyoung Symphonia Apartment ,37915.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1334333,127.0269,"[None None None None None None None None None None None None None None
 None]",4130545.0
233000939,화성시,제기리구주제약,"Jegi-ri, Guju Phama Co., Ltd. ",37916.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1300667,127.0178,"[None None None None None None None None None None None None None None
 None]",4130550.0
233000942,화성시,와우농협앞,Wau Nonghyup,36187.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2179833,126.97445,"[None None None None None None None None None None None None None None
 None]",4116675.0
233000945,화성시,와우2리,Wau 2-ri ,36194.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2159833,126.9763167,"[None None None None None None None None None None None None None None
 None]",4116674.0
233000949,화성시,우남퍼스트빌3차아파트,Woonam Dream-Valley Apartment 1-cha,36358.0,노변정류장,경기도 화성시,경기도 화성시 병점동,37.1984333,127.04143329999998,"[None None None None None None None None None None None None None None
 None]",4117410.0
233000950,화성시,진안5통.병점육교,"Jinan 5-tong, Byeongjeom Overpass",36337.0,노변정류장,경기도 화성시,경기도 화성시 진안동,37.2089833,127.03043329999998,"[None None None None None None None None None None None None None None
 None]",4130132.0
233000951,화성시,동화초.동화휴먼시아3단지,"Donghwa Elementary School, Donghwa Humansia Apartment 3-danji",36728.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2158333,126.9621,"[None None None None None None None None None None None None None None
 None]",4170829.0
233000953,화성시,신동아파밀리에,SindongAh Familie Apartment ,55378.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2203667,126.95676670000002,"[None None None None None None None None None None None None None None
 None]",4119432.0
233000955,화성시,한증막,Hanjeungmak (Clay Sauna),36423.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1748833,127.0801,,
233000958,화성시,국제식품.재활원,"Kukje Food, Rehabilitation Center",36427.0,노변정류장,경기도 화성시,경기도 화성시 반송동,37.1858833,127.0831,,
233000959,화성시,동탄2휴먼시아4단지,Dongtan Humansia 2-4-danji ,36437.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2056667,127.12255,"[None None None None None None None None None None None None None None
 None]",4117239.0
233000978,화성시,한화꿈에그린,Hanwha Dream Apartment ,36466.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1953333,127.099,"[None None None None None None None None None None None None None None
 None]",4130063.0
233000979,화성시,동탄역.포스코,"Dongtan Station, POSCO",36465.0,노변정류장,경기도 화성시,,37.1999,127.09895,"[None None None None None None None None None None None None None None
 None]",4130062.0
233000979,화성시,동탄역.포스코,"Dongtan Station, POSCO",36465.0,노변정류장,경기도 화성시,,37.1999,127.09895,"[None None None None None None None None None None None None None None
 None]",9130062.0
233000983,화성시,산수유,Sansuyu,36411.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1809333,127.07815,,
233000984,화성시,산수유,Sansuyu,36413.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1809,127.0780667,,
233000987,화성시,DS.LCD,DS.LCD,37598.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1681833,127.0786167,,
233000988,화성시,장명초등학교,Jangmyeong Elementary School,36709.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.0569833,126.8555333,"[None None None None None None None None None None None None None None
 None]",4170362.0
233000989,화성시,장명초등학교,Jangmyeong Elementary School,36708.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.0570167,126.8556,"[None None None None None None None None None None None None None None
 None]",4170363.0
233000990,화성시,장안6리,Jangan 6-ri,37479.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.0499833,126.8546333,"[None None None None None None None None None None None None None None
 None]",4170831.0
233000991,화성시,장안6리,Jangan 6-ri,36798.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.04985,126.85465,"[None None None None None None None None None None None None None None
 None]",4170364.0
233000992,화성시,장안여자중학교,Jangan Girls' Middle School,36797.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.0785667,126.8152167,"[None None None None None None None None None None None None None None
 None]",4170365.0
233000993,화성시,사곡1리,Sagok 1-ri,37478.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.0690833,126.8092167,"[None None None None None None None None None None None None None None
 None]",4170832.0
233000994,화성시,공공청사부지,Government Complex Site,36480.0,노변정류장,경기도 화성시,,37.1870167,127.0999667,"[None None None None None None None None None None None None None None
 None]",4120443.0
233000995,화성시,의료시설부지,Medical Facility Site,36477.0,노변정류장,경기도 화성시,,37.1875333,127.10008329999998,"[None None None None None None None None None None None None None None
 None]",4120442.0
233000999,화성시,리베라CC,Riviera CC,36501.0,노변정류장,경기도 화성시,,37.1907,127.0989833,"[None None None None None None None None None None None None None None
 None]",4170833.0
233001003,화성시,석천2리입구,Seokcheon 2-ri ,37477.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.05635,126.7813333,"[None None None None None None None None None None None None None None
 None]",4170834.0
233001004,화성시,매향2리,Maehyang 2-ri,36796.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0485167,126.7652333,"[None None None None None None None None None None None None None None
 None]",4170366.0
233001007,화성시,기아후문입구,Kia Motors Back Gate,37476.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.04385,126.7588333,"[None None None None None None None None None None None None None None
 None]",4170835.0
233001008,화성시,기아후문입구,Kia Motors Back Gate,36832.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.04351670000001,126.7586,"[None None None None None None None None None None None None None None
 None]",4170369.0
233001009,화성시,매향삼거리,Maehyang Samgeori,36831.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0403833,126.75163329999998,"[None None None None None None None None None None None None None None
 None]",4170370.0
233001010,화성시,화산1리입구,Hwasan 1-ri,37475.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0617167,126.78933329999998,"[None None None None None None None None None None None None None None
 None]",4170836.0
233001011,화성시,화산삼거리,Hwasan Samgeori,37474.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.06255,126.7925167,37474.0,
233001015,화성시,양지편,Yangjipyeon,36799.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0469,126.762,36799.0,
233001016,화성시,양지편,Yangjipyeon,36830.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0468333,126.7621167,36830.0,
233001019,화성시,갈천리,Galcheon-ri,37334.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1248167,126.97696670000002,"[None None None None None None None None None None None None None None
 None]",4130332.0
233001020,화성시,관리고개,Gwan-ri Gogae,37310.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1341833,126.94055,"[None None None None None None None None None None None None None None
 None]",4130346.0
233001021,화성시,관리고개,Gwan-ri Gogae,37311.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1338833,126.94043329999998,"[None None None None None None None None None None None None None None
 None]",4130345.0
233001033,화성시,구장사거리.공구상가,"Gujang Sageori, Industrial Tools Complex ",37473.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1687333,126.8927,37473.0,
233001039,화성시,무송2통.술현,"Musong 2-tong, Sulhyeon",36784.0,노변정류장,경기도 화성시,,37.1810167,126.8495,36784.0,
233001052,화성시,이화리종점,Ihwa-ri Bus Terminal ,37499.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0282,126.79655,"[None None None None None None None None None None None None None None
 None]",4170843.0
233001053,화성시,이화리종점,Ihwa-ri Bus Terminal ,37498.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.02815,126.7967333,"[None None None None None None None None None None None None None None
 None]",4170844.0
233001054,화성시,석천1리포도원,Seokcheon 1-ri Vinery ,36825.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0581833,126.7939,"[None None None None None None None None None None None None None None
 None]",4170377.0
233001057,화성시,기아2차아파트앞,Kia Apartment 2-cha,36824.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.06045,126.79305,36824.0,
233001058,화성시,광산촌,Gwangsanchon,36080.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2193,126.93531670000002,"[None None None None None None None None None None None None None None
 None]",4117435.0
233001061,화성시,내리,Nae-ri,37599.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2249,126.92551670000002,,
233001069,화성시,우정읍사무소입구,Ujeong-eup Office,37496.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0895667,126.8170667,"[None None None None None None None None None None None None None None
 None]",4170846.0
233001070,화성시,우정읍사무소입구,Ujeong-eup Office,36822.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0896167,126.8172,"[None None None None None None None None None None None None None None
 None]",4170382.0
233001071,화성시,한각리입구,Hangak-ri,36821.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.09215,126.81645,36821.0,
233001074,화성시,멱우2리부대앞,Myeogu 2-ri Army Unit,37495.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0957667,126.8151,"[None None None None None None None None None None None None None None
 None]",4170847.0
233001078,화성시,멱우2리,Myeogu 2-ri,36820.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1013833,126.81413329999998,36820.0,
233001079,화성시,배밭,Baebat,37340.0,노변정류장,경기도 화성시,경기도 화성시 양감면,37.1174667,126.98288329999998,37340.0,
233001119,화성시,호곡3리입구,Hogok 3-ri ,36814.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1194833,126.7763667,"[None None None None None None None None None None None None None None
 None]",4170390.0
233001122,화성시,정남농협,Jeongnam Nonghyup,36843.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.17086670000001,126.9835,"[None None None None None None None None None None None None None None
 None]",4170541.0
233001124,화성시,정남파출소,Jeongnam Police Box,36243.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1734167,126.9840167,"[None None None None None None None None None None None None None None
 None]",4117384.0
233001129,화성시,계향1리,Gyehyang 1-ri,36223.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1553167,126.9817167,"[None None None None None None None None None None None None None None
 None]",4117397.0
233001128,화성시,뱅뱅이,Baengbaengi,36291.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.18675,127.00505,"[None None None None None None None None None None None None None None
 None]",4117372.0
